,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223
31,20.188427,8.848765,9.188575,16.522144,14.121392,11.253972,10.0769005,9.762401,17.87805,14.791664,12.63999,11.381355,11.542457,11.033075,13.193694,16.770517,19.588099,14.694453,11.90936,9.927277,7.9814262,4.185583,4.4477625,15.23289,17.692629,0.6538241,14.799085,12.103936,6.3567286,9.026407,15.76359,0.0,0.77247477,8.324979,7.0862713,7.927998,15.008776,16.329102,8.650833,8.998729,9.724517,17.669165,16.079384,14.302368,12.182656,9.825502,5.516335,17.169865,17.442575,9.736655,10.703329,10.407512,13.414174,13.549931,10.589796,10.553436,11.105403,10.075931,4.103798,11.282654,4.8681126,5.365499,7.2736864,6.5902805,10.599165,8.390686,8.739632,12.174863,13.221397,7.344874,6.759947,4.861759,13.900206,11.17744,12.16182,8.574862,13.617088,9.162691,8.665175,5.8525825,10.5299015,12.620636,5.8308663,10.68561,5.1274614,4.8822107,9.868173,9.610836,5.546362,5.3174396,9.557469,12.300526,12.4893465,12.017817,7.8193154,8.641959,8.412013,13.782972,13.600248,11.159913,10.567872,5.466377,10.482292,10.07333,10.042988,9.923471,12.547562,4.6648626,4.8798327,4.672869,7.400325,7.7083526,9.972203,4.8767266,4.7056823,12.8262415,11.114154,8.846852,8.943895,10.962379,11.113539,10.457106,10.368764,11.419728,9.00299,9.346622,9.881259,14.355586,9.340416,10.8796425,10.752067,9.857506,10.048248,9.614446,12.964804,11.344111,10.672356,8.8115835,13.3170595,13.295242,14.512797,14.032849,11.103107,10.99648,11.224617,9.376691,9.39411,12.834273,11.559799,10.076454,9.669672,9.685146,9.602415,9.4760685,9.89602,10.845712,10.101131,10.177421,13.539178,13.455876,14.080171,14.428618,15.244507,14.594234,14.733522,14.893553,14.714194,13.4520235,13.043698,11.790638,12.04559,11.372387,11.505427,11.440673,11.870605,11.793044,13.658629,13.741444,14.088911,13.055478,12.88564,12.227525,12.069272,11.116272,14.605103,11.551208,13.783296,13.697109,12.06383,12.193682,10.492623,14.182056,12.799926,12.112893,13.494216,13.949083,12.589138,9.1266,9.800101,12.711186,13.368228,9.382614,9.655183,12.37478,11.159286,10.19737,13.734282,10.657003,10.777406,11.145365,11.113904,13.315245,13.544456,13.398693,12.717581,12.064617,11.620134,11.333925,10.995409,10.29744,11.559443,11.141481,10.01041,10.422591
32,20.297176,8.364507,8.984156,15.889195,13.389434,10.60528,9.396645,9.078648,17.83979,14.746367,12.246596,11.320879,11.471909,11.036575,13.162528,16.413912,19.0341,14.455322,11.2795925,9.266527,7.368208,3.4772553,3.7819674,14.6336155,17.240269,0.41853687,14.364117,11.925488,6.007408,8.596813,15.122828,0.77247477,0.0,8.110139,6.851476,7.8358803,14.436347,15.794684,8.564667,8.97171,9.168665,17.134727,15.612802,13.862302,11.841775,9.467702,5.303339,16.644327,16.921661,9.466131,10.51833,10.143137,12.771598,12.9001465,10.27483,10.247319,10.636911,9.766722,3.8394666,10.803214,4.7418995,5.25155,6.6803794,5.9940853,10.180263,7.8443236,8.146107,11.819207,12.896536,6.8686023,6.275099,4.5456142,13.330688,10.606239,11.731456,8.15956,13.291642,8.847923,8.228692,5.352296,10.067821,12.036023,5.368411,10.296111,4.8568788,4.5734963,9.346101,9.175919,5.1143756,4.885471,9.153521,11.8223095,12.19517,11.688736,7.3941903,8.131559,7.8889627,13.140592,12.970085,10.951824,10.332969,5.0068836,10.2385235,9.828386,9.862596,9.709734,12.099222,4.2731476,4.4525423,4.1582823,6.8409653,7.18358,9.488261,4.318697,4.1155186,12.415471,10.819669,8.379297,8.470367,10.698219,10.771612,10.206795,10.076867,11.157392,8.527329,8.889575,9.407223,13.9820175,8.839485,10.595438,10.439642,9.315774,9.547199,9.149122,12.461643,10.960798,10.256551,8.18687,12.705218,12.723148,13.938233,13.461788,10.744442,10.620351,10.836211,8.9414015,9.007244,12.299863,10.969101,9.637455,9.225362,9.32774,9.264702,8.98653,9.281782,10.235403,9.517232,9.589964,12.927048,12.852032,13.489564,13.867193,14.639033,13.998094,14.155309,14.282244,14.110052,12.861671,12.477187,11.30166,11.524118,10.87485,11.033433,11.059572,11.436398,11.340121,13.216678,13.2826185,13.632103,12.636155,12.408896,11.6720915,11.64939,10.673309,14.1443405,11.0340605,13.381878,13.243377,11.588359,11.681873,9.876744,13.721993,12.286013,11.585515,13.060125,13.520807,12.1089325,8.540491,9.242671,12.215495,12.866348,8.819059,9.117875,11.858468,10.6996565,9.699849,13.218982,10.196218,10.209099,10.570484,10.6161375,12.778089,12.999117,12.858166,12.173724,11.541228,11.110698,10.813239,10.4777775,9.795089,11.017756,10.613159,9.536521,9.931524
33,18.703955,13.576951,14.018687,17.599232,13.606124,9.024219,9.684033,9.356326,10.367071,8.644964,7.159822,6.044696,5.927534,4.153482,5.571534,13.512359,13.255928,13.776775,7.4405866,7.399895,5.195068,6.778214,6.039791,12.840637,12.068887,7.9545765,10.485117,10.824766,2.6019435,3.8791502,12.251276,8.324979,8.110139,0.0,2.2497673,1.8003156,8.868888,10.765681,4.1298013,4.3122067,4.9675007,12.128791,8.720644,6.911972,9.123161,2.4358242,7.3806934,11.564361,11.85728,5.7416983,7.424365,6.7983847,8.679072,8.910215,8.20272,7.9277925,10.269674,8.773758,5.630758,9.0755205,4.934368,4.6581526,7.1760554,6.519795,8.351323,8.026539,8.2223835,7.366495,7.775054,6.7723994,6.3827634,4.7813444,9.219098,5.8305807,4.8206,9.289296,6.7040563,3.99634,7.5871186,5.061651,10.843321,7.0920534,7.1223097,9.40895,5.425866,5.632921,6.215184,9.761678,4.4000974,5.233041,8.748354,9.170897,5.7482786,5.4040647,4.207219,5.6444635,5.44117,9.460675,9.273611,4.384945,3.5068374,6.3092875,3.7717054,3.5717797,3.6216512,3.3264098,5.6784463,7.1847076,6.7916746,6.6575503,4.938034,4.436641,9.108368,6.489765,6.4313126,7.078258,4.46876,6.0835156,6.8568993,4.844922,7.0979714,4.697434,4.62429,5.5730305,7.848779,8.246287,8.473735,7.7855544,7.7505817,5.2478375,5.178324,7.9833536,7.7088113,7.485859,6.7604756,4.0551558,4.0610085,5.80034,9.842871,9.443951,10.616604,10.144618,6.224008,4.57276,5.249407,3.6214938,3.4738605,9.227059,7.332246,4.743405,4.6679688,3.45144,3.3982513,4.0786095,7.139691,7.558046,7.148147,6.908375,9.162846,8.810774,9.189536,9.1254635,10.668932,9.840814,9.69712,9.977906,9.836659,8.032957,7.5508213,5.2200055,5.8258414,5.1038804,5.037165,5.714931,6.647956,6.454287,8.163403,8.062402,8.56489,6.5610757,6.794986,8.621897,5.7721286,4.5742984,8.090782,7.048522,7.038067,7.2137556,6.400941,8.471811,6.448999,7.8557005,8.284254,7.8952785,7.0834913,7.684406,8.181876,5.123602,5.227287,8.497632,8.887909,5.776062,5.227984,6.7251825,5.0303097,4.9635677,8.390466,4.1572328,5.8650107,6.2028327,6.3089275,8.269087,8.393982,8.000002,7.553165,6.902698,6.543455,5.9797153,5.4740186,4.266941,6.104758,5.4502773,3.8460562,4.569282
34,17.18816,11.710153,11.860952,16.045708,12.574165,7.916382,8.298945,7.9857903,11.280704,8.480957,8.975834,5.3132477,5.3223886,5.997151,7.2500973,12.1509,13.586555,11.86912,7.9927406,7.7297697,5.21225,5.8933697,5.144957,11.6429615,11.639001,6.6406236,9.449905,8.889811,1.4968488,5.1789684,11.541598,7.0862713,6.851476,2.2497673,0.0,1.8372866,9.509012,10.527199,2.7661312,3.2752671,5.633553,11.878376,9.7176485,7.7943144,7.5318394,3.242285,5.1743555,11.315748,11.583145,4.130079,5.7614555,5.1671844,8.844625,9.076039,6.3721204,6.129003,8.417895,6.76854,3.6918478,7.4474607,2.930755,2.6036985,5.422882,4.8009415,6.599066,6.184037,6.5267267,6.2824173,6.972638,4.7767143,4.38952,2.8044128,8.67861,6.097502,5.94205,7.184095,6.719556,2.7068124,5.6097045,3.2637072,8.865392,7.4406924,5.056468,7.4920607,3.284158,3.539112,5.016759,7.731938,2.5895803,3.259966,6.748498,7.7814956,5.586354,5.177519,2.5671034,4.167951,4.014049,9.181613,8.904769,4.203212,3.5057335,4.277452,3.4800131,3.0973377,3.1618416,2.9327867,6.0819182,5.1337624,4.75223,4.7536707,3.6390035,3.2475946,7.242348,4.6608086,4.694685,6.5234194,4.1843815,4.4125834,5.082076,4.1998954,5.6718154,3.8130102,3.7357419,4.818848,5.9591603,6.3347907,6.6499677,7.6604114,5.9800863,4.3487372,4.260477,6.3786573,6.096041,5.7363005,6.867045,4.612254,4.138121,5.045358,8.979969,8.557885,9.770376,9.277263,5.09694,4.2938933,4.7134666,3.1870272,2.866467,8.124695,6.71596,3.9796097,3.7380197,2.94945,2.8023236,3.7670486,6.0468326,6.629381,5.969389,5.8636985,8.69976,8.449172,8.870444,8.8777895,10.243926,9.465968,9.37864,9.788525,9.579241,8.151313,7.5314417,5.785806,6.2668724,5.4266553,5.2994823,5.029237,5.8594875,5.7754536,7.5773544,7.615621,8.039285,6.4844513,6.6638384,7.572416,5.5582123,4.723485,8.17131,6.197198,7.087542,7.253333,5.9911404,7.3239994,6.0294666,7.8037224,7.446813,6.970371,6.9981747,7.4884067,7.198415,4.6738944,4.7605944,7.4880533,8.012224,4.781095,4.5004864,6.505778,4.9014683,4.454943,7.95801,4.5183444,5.6230755,5.9965463,5.517516,7.7703733,7.9879637,7.718953,7.161324,6.415671,5.9458985,5.628824,5.260999,4.782882,5.974494,5.4833527,4.131427,4.522897
35,17.233755,13.411811,13.325256,17.83467,14.30954,9.574157,10.100463,9.790801,10.045086,7.734888,8.916628,4.8491206,4.805422,4.3633046,5.6824994,13.073062,14.195258,12.913906,8.998996,8.879649,6.4834857,7.2366877,6.522893,13.138162,12.310096,7.597428,10.431346,9.800549,2.9667895,5.5937757,12.9156,7.927998,7.8358803,1.8003156,1.8372866,0.0,10.213621,11.397719,2.7185485,2.7435136,6.5585938,12.715976,9.91383,8.02185,8.60189,3.623225,6.533461,12.139117,12.396464,5.061294,6.4274807,6.064505,9.968838,10.210636,7.5487742,7.260695,9.987047,8.057777,5.0241876,8.934892,4.0225577,3.6406798,7.253304,6.63233,8.015284,7.9579086,8.324486,7.1217356,7.524763,6.525794,6.166485,4.306635,9.860178,7.149162,6.2108517,8.804873,6.869957,3.7374933,7.2314043,5.064406,10.497201,8.403645,6.75152,8.916914,4.739064,5.031794,6.548663,9.341417,4.327694,4.9651127,8.276123,9.127807,5.7320657,5.5268607,4.2743955,5.853432,5.729092,10.452725,10.187195,3.9924273,3.3714209,5.978482,3.5369089,3.275436,2.9481733,2.8866022,6.625803,6.674398,6.3548446,6.401017,5.416648,4.970777,8.873844,6.355976,6.3749886,7.2794933,4.462481,6.03705,6.722496,4.5118957,6.6842766,4.2099395,4.3370533,5.161411,7.617399,7.948429,8.2498865,8.026303,7.6421084,4.885651,4.93637,8.048675,7.6811194,7.309411,7.6684914,4.966059,4.869833,6.663047,10.4117775,9.903514,11.064799,10.586502,6.02407,4.9536586,5.496715,4.3465,3.9215162,9.477423,8.093814,5.1529922,5.0334134,3.794452,3.6050026,5.0056214,7.7023783,8.184244,7.5912733,7.4503746,9.976155,9.671872,10.016506,9.902245,11.426411,10.627071,10.464374,10.907949,10.712224,9.166592,8.556095,6.4739313,7.0723324,6.2635875,6.067184,5.825081,6.850948,6.7911296,8.409591,8.440098,8.874523,7.062908,7.4730506,8.982974,6.262559,5.47447,8.748095,7.479897,7.508212,7.869796,6.9582796,8.663532,7.449399,8.451025,8.642088,8.2711935,7.6064196,8.096753,8.366673,6.138871,6.147952,8.705068,9.162632,6.3712487,5.948252,7.5051284,5.799945,5.694361,8.952591,5.3078494,6.879881,7.228472,6.7611427,8.874705,9.06864,8.746911,8.277892,7.5520797,7.114847,6.766731,6.373641,5.6631,7.072853,6.525332,5.0603414,5.5666003
36,22.17236,15.855219,17.587498,15.148392,10.071783,7.161265,9.099477,8.981102,12.960701,12.2123,7.9097133,11.173269,10.945797,11.23304,10.937005,12.391711,5.5230556,15.1052265,4.1803646,6.9751024,7.3887115,11.428333,10.831633,9.290615,7.9579883,14.440959,8.60402,13.621768,9.2387905,7.4840407,6.842368,15.008776,14.436347,8.868888,9.509012,10.213621,0.0,5.177527,10.72484,11.214646,5.7568827,6.2124915,3.0541346,3.4015114,10.2359915,6.5919943,12.790561,5.9186335,6.284204,9.470907,11.106526,9.958535,2.6737459,2.7775812,10.565264,10.420751,10.904241,11.428077,11.9749565,9.265707,11.888962,11.68636,9.691423,9.6899395,9.661105,9.897434,9.433176,8.205432,8.281943,10.057363,10.106086,11.036879,4.958827,3.837013,4.28,11.926666,6.80357,8.277033,10.131451,9.767008,12.001526,2.442177,11.369636,10.986418,11.4502,11.5109005,6.938501,11.638121,9.961053,10.542199,10.902886,8.491586,7.3757253,6.8801527,8.309797,7.808724,7.7432647,3.8756645,4.129807,8.559318,8.1015215,11.009158,8.1587715,8.289503,9.078704,8.635218,4.0968485,12.300877,11.794013,11.504125,8.041705,7.69696,10.299468,11.1058,11.06734,6.3741136,7.4429126,8.407538,8.948912,8.20738,8.916422,8.597431,8.097244,8.447408,9.812724,10.10567,9.78633,6.408555,9.227334,8.272435,7.943045,8.618717,8.570102,9.078047,3.5051305,5.521406,5.6752424,6.61354,6.2268996,6.280262,6.663102,6.5215545,7.9113,6.36401,6.4955025,6.490234,6.9996467,7.179425,5.003909,6.4769588,6.7664165,7.1089077,7.3952603,5.962272,6.7940273,6.1177793,6.9236856,6.493129,4.454633,4.0167265,3.9753356,3.9488394,4.9189324,4.38178,4.2517824,3.6328125,3.876451,2.315238,3.0057056,3.757835,3.2489002,4.1079607,4.375349,6.8249893,6.483685,6.016936,6.2865367,5.668771,6.065226,5.2599516,4.4570312,6.6700754,5.519483,5.0608606,4.395153,5.942602,5.4112544,4.4614725,5.157142,7.188375,5.041683,4.652022,6.13674,6.2122703,5.063822,5.507629,6.8493276,6.018928,5.5558996,6.8908463,6.575401,6.5514164,6.022826,4.2094088,5.111478,5.658849,4.916581,5.0042453,4.600541,4.291435,5.906134,4.846228,4.482676,4.0607905,4.3759093,4.86149,5.303613,4.754059,4.714481,4.92719,4.0934687,4.2377467,5.4042606,5.115655
37,18.57064,15.45559,16.3936,13.191932,9.609012,6.4933777,8.728274,8.781421,12.749191,10.734083,12.557148,10.227819,10.070211,13.4193945,12.654078,7.7729506,4.1278872,11.40186,8.226578,10.551206,10.151367,13.362252,12.728329,6.0051103,3.0671046,15.70877,4.4035296,10.741281,10.744542,10.959034,4.2568126,16.329102,15.794684,10.765681,10.527199,11.397719,5.177527,0.0,10.609974,11.14151,9.17024,1.4154184,5.710221,5.5613437,7.2978663,8.387885,12.447793,0.93894607,1.3027514,8.316468,9.187092,8.229045,5.6454782,5.773994,8.357552,8.286349,8.550834,9.312969,12.588554,6.923794,12.410248,12.13195,9.69835,10.07352,7.537898,9.138927,8.819266,5.9022784,5.73909,9.625398,9.9901905,11.745936,2.683955,6.593372,7.187214,10.526874,5.673019,8.189355,8.937738,10.485505,9.937679,5.6527987,11.282722,8.644371,11.751877,11.86998,6.515191,9.849111,10.865411,11.111811,9.108492,5.6765876,6.5426674,6.2643805,8.695834,7.7438145,7.9337716,4.239288,3.959412,8.366009,8.426359,11.221187,8.238665,8.411714,9.149673,8.874378,5.318243,12.447604,12.001964,11.982871,8.979842,8.69425,8.530113,11.698153,11.827303,4.4942822,7.248508,7.7914224,8.006009,7.5787864,6.913593,7.9879494,7.5733542,7.345552,8.57241,8.598203,8.094424,4.418756,8.003617,7.341962,7.0894003,7.401429,7.1313105,7.6806006,4.1691885,6.8643184,6.710761,7.977322,4.28177,3.803601,3.3082492,3.4514399,6.4149213,6.451844,5.999148,7.5247846,7.6791544,4.468579,5.0168204,6.585981,6.910215,7.6607833,7.849782,7.335798,6.8255014,5.8982186,6.511999,6.352733,3.581268,3.5402305,2.815965,2.1513274,2.4465544,2.5073333,2.0534217,2.8676963,2.689749,4.3067513,4.0268884,6.199844,5.8003693,6.1118126,5.900004,5.8573637,4.9801,4.870831,3.5203335,3.1717033,2.9933321,4.4688597,3.9730868,4.677943,5.1442156,6.221148,3.0497124,4.8233976,4.375548,3.7137945,4.53742,4.832752,6.47482,3.1134827,3.7883914,4.4195304,3.9358892,3.5889516,4.318254,7.7207403,6.841182,4.240893,3.5472455,6.9971776,6.7752557,4.220375,5.7925925,6.3563147,2.6330125,6.871348,6.0473924,5.734172,5.265945,3.0175147,2.8154907,3.0529492,3.684609,4.307541,4.751621,5.2028117,5.7216454,7.533048,5.2427187,5.908931,7.4062786,6.5579123
38,14.619857,12.752281,12.055578,16.74502,13.887895,8.976316,9.548011,9.306632,9.815327,6.19387,11.176673,2.7900257,2.9108787,6.5236487,7.063,10.824765,13.887467,10.405238,10.111022,10.267007,7.802997,8.30928,7.6056986,11.85691,10.97338,8.260975,8.695581,7.2325315,4.225228,7.692598,12.125393,8.650833,8.564667,4.1298013,2.7661312,2.7185485,10.72484,10.609974,0.0,0.82653373,8.008473,11.817228,10.398619,8.448361,6.4128494,4.7074404,5.4514093,11.245762,11.44297,2.981571,3.8505344,3.7848773,10.382209,10.636552,5.3509803,5.043718,8.280145,5.9070168,4.999447,7.318675,3.881138,3.358355,6.7125344,6.3500643,6.2144165,6.9468293,7.484662,5.35432,5.787185,5.5378613,5.4088254,4.3959394,9.143448,7.8226094,7.2111607,7.2782145,6.0110245,2.7296844,5.7585363,5.0833755,8.863899,8.932711,6.030737,6.958973,4.279224,4.6661444,5.824655,7.7020793,4.6084166,4.8419485,6.5101423,7.527261,4.75318,4.6806235,3.9077394,5.2242723,5.2824197,10.301623,9.915603,3.0840812,3.051598,5.4980197,2.866879,2.5732913,2.0367942,2.3038177,6.7735476,6.1547165,5.8847256,6.207113,5.5611725,5.1728587,7.3529377,6.2664595,6.444397,6.154858,3.6983314,4.9712143,5.4836473,3.194414,4.736654,2.6829164,3.042865,3.554856,6.240066,6.423092,6.7270703,7.043831,6.35983,3.3368957,3.5316758,6.917654,6.3775377,5.8741355,7.573893,5.3793216,5.0566874,6.9619684,9.612207,8.937397,10.004342,9.544658,4.446193,4.5071654,4.701206,4.5795927,3.8872013,8.24045,7.7623568,4.6792006,4.5552063,3.6511185,3.353589,5.392746,7.298705,7.7275596,6.967821,6.96645,9.544916,9.329211,9.585177,9.396125,10.809127,10.095008,9.908168,10.597762,10.321024,9.31129,8.521598,7.0883484,7.5961194,6.730883,6.360467,4.756548,5.744318,5.8911057,7.2298474,7.4536376,7.752302,6.4684033,7.0358834,7.9599733,5.7163687,5.6678843,8.2389345,6.662268,6.886261,7.414352,6.373036,7.4000435,7.648935,7.8429003,7.5862226,7.2935295,6.9758267,7.254791,7.0812583,6.6299834,6.363297,7.4308786,7.943073,6.138808,5.888738,7.2000465,5.7207575,5.607674,8.177395,5.90911,7.08081,7.394731,6.0589166,8.168208,8.454818,8.27321,7.809157,7.038762,6.535412,6.5692587,6.4115777,6.63241,7.126971,6.8231463,5.8191085,5.889803
39,14.499365,13.466894,12.648158,17.552965,14.7040825,9.777388,10.373231,10.130361,9.321615,5.80684,11.389085,2.5116146,2.6276894,6.144726,6.6116943,11.288033,14.317204,10.870286,10.685663,10.859694,8.403045,8.877055,8.18177,12.597306,11.39437,8.654815,9.24869,7.665777,4.7590585,8.049726,12.837274,8.998729,8.97171,4.3122067,3.2752671,2.7435136,11.214646,11.14151,0.82653373,0.0,8.533288,12.325885,10.695937,8.766148,7.007757,5.1014714,6.056719,11.751491,11.941233,3.6726995,4.301018,4.3946314,11.012218,11.269866,6.0076776,5.6936517,9.036401,6.5759206,5.5508795,8.075375,4.3648167,3.8456047,7.5207667,7.1367364,6.9575267,7.7649975,8.309494,5.9055557,6.1938295,6.3452673,6.20412,5.003346,9.80026,8.4184,7.5585713,8.027287,6.268064,3.4471498,6.555962,5.817568,9.620274,9.508895,6.767987,7.6739078,4.9109135,5.3007092,6.6054893,8.457904,5.286055,5.542177,7.2634864,8.239429,5.0272818,5.060937,4.693796,6.0345054,6.0861773,10.98519,10.604023,3.2263103,3.2864478,6.224089,3.1869981,2.9689653,2.2488012,2.6148913,7.217808,6.8057156,6.562926,6.8907013,6.3238077,5.920155,8.140226,6.967106,7.1333027,6.6729856,4.0803194,5.790263,6.301687,3.5974295,5.3737187,3.1574833,3.5945528,3.9394636,7.046519,7.214507,7.5172453,7.381447,7.1727443,3.8370204,4.088583,7.731639,7.177176,6.673903,8.105362,5.7688365,5.57614,7.7069416,10.35008,9.64941,10.691756,10.240037,5.069063,5.0227776,5.26155,5.21278,4.514518,8.956326,8.48344,5.359478,5.2701035,4.232384,3.9342449,6.038386,8.093701,8.500704,7.763302,7.7487783,10.232876,9.999691,10.229368,9.997607,11.460886,10.742335,10.529206,11.230653,10.958831,9.909871,9.126022,7.5769134,8.122815,7.269164,6.881976,5.320984,6.363009,6.5162263,7.762017,7.9850597,8.281124,6.9202514,7.5731487,8.6986265,6.228421,6.1893177,8.674503,7.3686795,7.2659636,7.874136,6.973384,8.118929,8.3620205,8.307911,8.255702,8.001846,7.4329934,7.703141,7.74385,7.328499,7.061283,8.107063,8.590618,6.9087563,6.6152573,7.8031116,6.29524,6.28278,8.771882,6.4296856,7.7494574,8.058603,6.755895,8.8032,9.080179,8.881306,8.450129,7.6908994,7.202439,7.217672,7.0453844,7.16453,7.755371,7.4274077,6.3701315,6.492501
40,21.812893,12.62983,14.446087,15.160661,10.200732,6.7077813,7.477659,7.1555166,13.575853,12.1368265,5.0920753,9.784562,9.6494,8.203399,9.272593,13.955199,11.087701,14.898741,2.6595905,2.7879806,2.0222986,6.11492,5.5353136,10.936765,11.550123,9.221643,10.375808,12.635664,4.6675177,2.290851,9.597019,9.724517,9.168665,4.9675007,5.633553,6.5585938,5.7568827,9.17024,8.008473,8.533288,0.0,10.548778,7.183413,5.949388,10.07466,3.9135308,9.110186,10.095442,10.460234,7.8456984,9.835104,8.737835,4.7881494,4.930165,9.471464,9.314606,10.0216675,9.956856,7.523589,8.799442,7.636448,7.5941973,6.5649076,6.0843062,8.736441,7.554366,7.233023,8.378796,9.017384,7.140035,6.8190365,6.6772804,7.325006,2.581688,3.8615725,9.635303,7.921947,6.1020074,8.027084,5.657116,10.5971,3.7581632,7.739432,9.907023,7.402292,7.3759294,5.5541954,9.879457,5.6211452,6.388958,9.240132,8.8080845,7.5329013,6.85468,5.1983533,5.4301486,5.1029143,6.274596,6.3571734,7.402661,6.507791,7.123901,6.6188464,6.482684,7.128807,6.6283255,5.010146,8.234864,7.755198,7.2734027,4.345995,4.095866,8.900466,6.8541226,6.66975,7.3746624,6.553149,6.3386436,7.0071583,7.211119,8.317269,7.247361,6.7744246,7.800393,7.907147,8.392653,8.408543,8.333654,7.5425086,7.334011,6.9878707,7.271455,7.391138,7.5927997,5.3318276,4.676314,4.3905077,3.4880588,7.657373,7.764718,8.860166,8.451399,7.377866,5.5842915,6.0603104,4.0099936,4.7057095,8.132653,5.172852,5.0436378,4.993744,5.065253,5.308714,3.358453,5.2809186,5.500548,5.703195,5.2896132,6.6009445,6.252445,6.811698,7.121335,8.227211,7.4594026,7.5226293,7.2166276,7.236703,5.09564,5.1550946,3.5342395,3.588033,3.5037153,4.0549364,6.5917172,6.7812686,6.3170733,7.99538,7.627043,8.163872,6.594635,5.9843645,7.2839375,5.9421773,4.286627,7.354666,6.1194186,7.223352,6.6357183,5.803721,7.7012587,3.5951536,7.2126865,7.3280897,6.8428288,6.8697963,7.563982,7.7127843,2.8120413,3.3897629,7.8394203,8.071315,4.48046,4.025208,5.343843,4.5967493,4.1879835,7.172646,3.3638391,3.5360405,3.7315283,5.642988,6.7892704,6.730151,6.3047285,5.8877177,5.6236978,5.564318,4.6372366,4.052795,2.1551764,4.166576,3.538875,2.851954,3.5098212
41,18.775543,16.422026,17.302393,13.470274,10.2182665,7.5795565,9.768238,9.85939,13.349003,11.439771,13.796405,11.234668,11.07889,14.660085,13.751229,7.719892,3.6613786,11.743647,9.477314,11.849247,11.53961,14.725623,14.10183,6.2720113,2.6093657,17.045572,4.8644605,11.414982,12.134795,12.347107,4.59885,17.669165,17.134727,12.128791,11.878376,12.715976,6.2124915,1.4154184,11.817228,12.325885,10.548778,0.0,6.5656805,6.690789,8.079909,9.757225,13.640031,0.5822543,0.47565857,9.458904,10.142565,9.268972,6.8062015,6.902751,9.29883,9.247944,9.364217,10.239013,13.898894,7.8463173,13.714976,13.430134,10.928049,11.351611,8.518515,10.272222,9.954233,6.9111147,6.626492,10.836315,11.23712,13.07477,3.9199898,7.9735403,8.491474,11.531649,6.6891217,9.475281,10.049326,11.819494,10.759941,6.9645653,12.506599,9.51519,13.040129,13.161129,7.818358,10.777435,12.217161,12.429318,10.091528,6.562147,7.64264,7.4503045,10.036609,9.051137,9.259488,5.343767,5.1113787,9.5235815,9.661199,12.491023,9.468444,9.659897,10.362489,10.118775,6.651919,13.692403,13.260157,13.265036,10.341092,10.071021,9.501198,12.991444,13.133138,5.6629725,8.470983,9.038523,9.190748,8.752171,7.956192,9.171111,8.794493,8.453619,9.673189,9.6487055,9.117987,5.3657413,9.120733,8.505787,8.286717,8.518962,8.249546,8.797951,5.555443,8.195221,8.083526,9.33968,5.2514067,4.833972,4.040093,4.317682,7.5685196,7.762732,7.2855883,8.915926,9.04117,5.442959,6.3531604,7.942349,8.264868,9.001925,9.177651,8.745388,8.097551,7.161775,7.7702384,7.6468225,4.772033,4.802293,4.077223,3.5156322,3.3043566,3.6407695,3.2925034,3.9244304,3.8066485,5.5992675,5.4039373,7.5724297,7.1744413,7.5104685,7.2912645,7.096867,6.221655,6.170462,4.6204834,4.3738213,4.087706,5.7213287,5.342075,5.7912135,6.455538,7.60395,4.2376366,6.129506,5.5171447,4.992514,5.9025826,5.9046426,7.8379374,4.3580217,4.9804506,5.6431317,5.1792665,4.742017,5.426639,9.116443,8.243362,5.31784,4.604734,8.351041,8.164225,5.6322365,7.182206,7.7555737,3.9848084,8.269537,7.450433,7.132027,6.607868,4.369348,4.1934185,4.4623747,5.0805383,5.6950393,6.122632,6.611138,7.1356416,8.935755,6.656127,7.3218446,8.815296,7.969794
