sentiment,headline,url
-0.996711492538452,Trump ... Department,https://edition.cnn.com/2018/01/02/politics/president-donald-trump-deep-state/index.html
-0.9957759380340576,Poll: ... rise,https://edition.cnn.com/2018/01/02/politics/poll-fbi-republican-ratings-fall/index.html
0.9983522891998292,He ... followed.,https://edition.cnn.com/2017/12/28/health/iyw-blessing-box-update-trnd/index.html
0.9963902235031128,You ... 2018,https://edition.cnn.com/2018/01/02/politics/2018-donald-trump-mueller-north-korea-politics/index.html
0.99538254737854,No ... real,https://edition.cnn.com/2018/01/01/opinions/new-years-resolution-participate-protect-first-amendment-bardella-opinion/index.html
-0.9967990517616272,Two ... crash,https://edition.cnn.com/2018/01/01/americas/costa-rica-plane-crash-family-identified/index.html
0.9974859952926636,Nikki ... silent',https://edition.cnn.com/2018/01/02/politics/nikki-haley-iran-united-nations-north-korea/index.html
0.9933336973190308,Trump ... waiver,https://edition.cnn.com/2018/01/02/politics/donald-trump-iran-sanctions/index.html
0.9952341318130492,Why ... Clinton,https://edition.cnn.com/2018/01/01/opinions/hillary-clintons-popularity-paradox-bailey/index.html
-0.9949529767036438,Franken ... allegations,https://edition.cnn.com/2018/01/02/politics/al-franken-last-day-senate/index.html
-0.9924885034561156,Colorado ... say,https://edition.cnn.com/2018/01/01/us/colorado-shooting-suspect-military-record/index.html
-0.9985435009002686,Iran's ... 21,https://edition.cnn.com/2018/01/02/middleeast/iran-protests/index.html
-0.9994776248931884,10 ... for,https://edition.cnn.com/2018/01/02/politics/donald-trump-took-credit-for-what/index.html
0.9959184527397156,Slain ... mourners,https://edition.cnn.com/2018/01/02/us/colorado-slain-deputy-remembered/index.html
-0.994689404964447,Kim ... pneumonia,https://edition.cnn.com/2018/01/02/entertainment/kim-kardashian-son-pneumonia/index.html
0.9977846741676332,Civil ... 2018,https://edition.cnn.com/2018/01/02/opinions/civil-rights-resolutions-for-us-2018-ben-crump-opinion/index.html
0.9975349903106691,Kim ... Korea,https://edition.cnn.com/2017/12/31/asia/kim-jong-un-new-year-address-nuclear/index.html
0.995986819267273,"Romney, ... runs",https://edition.cnn.com/2018/01/02/politics/2012-republicans-trump-era/index.html
-0.981398344039917,Who ... 2018,https://edition.cnn.com/2017/12/30/us/new-state-laws-2018-trnd/index.html
-0.9887997508049012,The ... billions,https://edition.cnn.com/2016/07/14/africa/great-fish-robbery/index.html
-0.9994843006134032,US ... travelers,https://edition.cnn.com/2018/01/02/politics/customs-and-border-protection-outage-airport/index.html
0.9960036277770996,Rose ... E!,https://edition.cnn.com/2018/01/02/entertainment/rose-mcgowan-e-series/index.html
0.9970062971115112,5 ... weather,https://edition.cnn.com/2018/01/02/us/five-things-january-2-trnd/index.html
0.9972400069236756,McCain ... say,https://edition.cnn.com/2018/01/02/politics/john-mccain-return-washington/index.html
-0.991260588169098,Dean: ... News,https://edition.cnn.com/2018/01/02/politics/john-dean-politico-interview/index.html
0.9838132858276368,Jewish ... Jones,https://edition.cnn.com/2018/01/03/politics/roy-moore-doug-jones/index.html
-0.9961852431297302,It's ... 2018,https://edition.cnn.com/2018/01/02/politics/california-new-laws-2018/index.html
-0.9916616678237916,Warner: ... panel,https://edition.cnn.com/2018/01/03/politics/mark-warner-robert-mueller-investigation/index.html
-0.9994012713432312,Donald ... hypocrisy,https://edition.cnn.com/2018/01/03/politics/donald-trump-golf-analysis/index.html
-0.998798370361328,Donald ... Bannon,https://edition.cnn.com/2018/01/03/politics/trump-bannon-statement-analysis/index.html
0.9971531629562378,Bannon ... blowhards,https://edition.cnn.com/2018/01/03/opinions/battle-of-blowhards-trump-and-bannon-bardella-opinion/index.html
0.9886294007301332,Trump ... team,https://edition.cnn.com/2018/01/02/politics/trump-lawyers-special-counsel/index.html
0.9688836932182312,Listen ... saying,https://edition.cnn.com/2018/01/03/opinions/iran-protest-motivation-opinion-panah/index.html
-0.9993833303451538,House ... lines,https://edition.cnn.com/2018/01/02/politics/house-russia-investigation-partisanship/index.html
-0.9971998929977416,Trump ... 2018,https://edition.cnn.com/2018/01/03/opinions/the-world-has-avoided-a-trump-disaster-so-far-klaas-opinion/index.html
0.9949406385421752,ABC ... episodes,https://edition.cnn.com/2018/01/03/entertainment/scandal-how-to-get-away-with-murder-crossover/index.html
0.9537481665611268,CNN ... 2018,https://edition.cnn.com/2018/01/03/cnn10/ten-content-thurs/index.html
-0.9912694692611694,A ... GOP,https://edition.cnn.com/2018/01/02/opinions/a-blue-state-revolt-could-shake-up-the-nation-opinion-harrop/index.html
0.9914621114730836,Trump ... agenda,https://edition.cnn.com/2018/01/02/politics/president-donald-trump-golfing-agenda-lawmakers/index.html
-0.99556565284729,"1,500 ... City",https://edition.cnn.com/2018/01/02/us/new-york-security-barriers/index.html
0.9980747699737548,Steve ... campaign,https://edition.cnn.com/2018/01/03/politics/steve-bannon-guardian-russia-analysis/index.html
-0.9980639219284058,Romney ... foe,https://edition.cnn.com/2018/01/03/politics/mitt-romney-donald-trump/index.html
0.9982916116714478,Eating ... says,https://edition.cnn.com/2018/01/03/health/fish-sleep-iq-children-study/index.html
0.9972097873687744,Africa ... expect,https://edition.cnn.com/2018/01/03/africa/africa-2018-preview/index.html
0.9975571632385254,Here's ... significant,https://edition.cnn.com/2017/12/30/world/iran-protests-issues/index.html
-0.9987487196922302,Read ... Department,https://edition.cnn.com/2018/01/03/politics/lawsuit-manafort-special-counsel/index.html
0.9982048273086548,David ... kindness,https://edition.cnn.com/2018/01/02/opinions/orrin-hatchs-simple-act-of-kindness-axelrod/index.html
-0.9965262413024902,Iran ... sanctions,https://edition.cnn.com/2018/01/02/politics/donald-trump-iran-deal-deadlines/index.html
0.9611744880676271,Tim ... catastrophe,https://edition.cnn.com/2018/01/03/opinions/how-trump-can-avoid-north-korea-catastrophetim-kaine/index.html
-0.998648762702942,Why ... way?,https://edition.cnn.com/2018/01/03/us/tabbys-star-mystery-dimming-brightening/index.html
